type,amount,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
CASH_OUT,489280.75,81771.0,0.0,C1199209842,352275.19,841555.94,0,0
CASH_OUT,6901.24,19090.0,12188.76,C746015041,0.0,6901.24,0,0
CASH_OUT,33086.63,0.0,0.0,C207138324,282555.68,315642.31,0,0
CASH_OUT,202604.61,0.0,0.0,C1889969623,350709.78,553314.39,0,0
PAYMENT,3129.63,9043.0,5913.37,M536108159,0.0,0.0,0,0
PAYMENT,2068.98,0.0,0.0,M2108533111,0.0,0.0,0,0
TRANSFER,729986.69,0.0,0.0,C704397409,795979.62,1525966.3,0,0
PAYMENT,13468.55,1758546.01,1745077.46,M599468153,0.0,0.0,0,0
CASH_OUT,292091.55,20227.0,0.0,C124510880,0.0,139652.49,0,0
PAYMENT,2583.99,0.0,0.0,M1697284515,0.0,0.0,0,0
PAYMENT,53298.73,71873.0,18574.27,M18490468,0.0,0.0,0,0
CASH_IN,233544.2,2955494.1,3189038.3,C883962867,348556.89,115012.69,0,0
PAYMENT,12565.16,319380.37,306815.21,M957946240,0.0,0.0,0,0
CASH_IN,44144.0,4329288.78,4373432.78,C1784204624,479619.03,435475.03,0,0
CASH_OUT,86654.5,0.0,0.0,C624576766,7644518.14,7731172.64,0,0
CASH_IN,542034.44,1887235.93,2429270.37,C1857826371,1751399.52,1363665.22,0,0
CASH_OUT,28786.48,0.0,0.0,C454276716,1842840.14,1871626.62,0,0
CASH_IN,101488.31,1094672.64,1196160.96,C886851893,299458.61,197970.3,0,0
CASH_OUT,70330.53,0.0,0.0,C806305094,1585947.28,1656277.81,0,0
PAYMENT,17632.85,0.0,0.0,M944953524,0.0,0.0,0,0
PAYMENT,950.73,266546.0,265595.27,M389816671,0.0,0.0,0,0
CASH_OUT,197335.3,276.0,0.0,C2135727675,1939563.87,2136899.17,0,0
TRANSFER,806131.26,0.0,0.0,C1927466862,882859.5,1688990.76,0,0
CASH_IN,35268.07,12707236.79,12742504.86,C1957448381,365047.66,329779.59,0,0
CASH_OUT,140616.74,0.0,0.0,C27140208,750805.09,891421.82,0,0
CASH_OUT,214402.38,0.0,0.0,C91860825,632171.57,846573.95,0,0
PAYMENT,32921.9,642599.0,609677.1,M1224216449,0.0,0.0,0,0
CASH_OUT,15352.93,0.0,0.0,C1966066867,636372.11,651725.04,0,0
TRANSFER,189915.5,0.0,0.0,C108761265,212727.37,402642.87,0,0
CASH_OUT,184615.51,301070.97,116455.46,C1660052531,1463025.55,1647641.06,0,0
CASH_OUT,49488.06,0.0,0.0,C825276944,56961.47,106449.53,0,0
PAYMENT,18274.71,41269.0,22994.29,M391344039,0.0,0.0,0,0
PAYMENT,8244.33,31386.0,23141.67,M1595160302,0.0,0.0,0,0
CASH_IN,163999.46,954119.83,1118119.3,C225431186,330629.72,166630.25,0,0
TRANSFER,161366.58,132269.07,0.0,C237534874,531430.48,692797.06,0,0
CASH_IN,224971.55,11561.0,236532.55,C171478790,413683.29,188711.75,0,0
PAYMENT,9929.28,246.0,0.0,M1799991669,0.0,0.0,0,0
CASH_OUT,224830.49,17210.0,0.0,C43785689,0.0,299610.18,0,0
CASH_IN,274701.37,177964.0,452665.37,C2022232591,236126.55,0.0,0,0
PAYMENT,49753.93,33901.0,0.0,M1139370882,0.0,0.0,0,0
PAYMENT,2941.61,88148.01,85206.4,M1048510210,0.0,0.0,0,0
CASH_OUT,95682.21,51263.01,0.0,C1938786005,1010436.96,1106119.17,0,0
PAYMENT,14612.92,38738.0,24125.08,M289825407,0.0,0.0,0,0
PAYMENT,281.59,71931.36,71649.77,M942144005,0.0,0.0,0,0
PAYMENT,20761.81,51732.0,30970.19,M306601545,0.0,0.0,0,0
CASH_OUT,49665.95,0.0,0.0,C807931439,3880952.27,3930618.22,0,0
CASH_IN,52811.15,26982778.28,27035589.43,C1624485768,763740.28,710929.13,0,0
CASH_OUT,190182.42,39268.0,0.0,C9447828,79898.59,270081.01,0,0
CASH_OUT,125321.53,0.0,0.0,C1204355659,1344222.88,1469544.41,0,0
PAYMENT,7600.13,0.0,0.0,M1589560907,0.0,0.0,0,0
CASH_OUT,193806.19,237.0,0.0,C1091477177,0.0,193806.19,0,0
TRANSFER,53524.4,800569.0,747044.6,C465099403,153460.86,206985.26,0,0
CASH_OUT,189819.49,104735.0,0.0,C1817494116,10482535.35,10672354.83,0,0
PAYMENT,48050.58,124206.03,76155.45,M1787091518,0.0,0.0,0,0
TRANSFER,267659.89,0.0,0.0,C727847270,844286.32,1111946.22,0,0
CASH_OUT,228089.77,80175.0,0.0,C1343159912,196145.48,424235.25,0,0
CASH_OUT,46979.17,0.0,0.0,C149099502,106459.04,153438.2,0,0
PAYMENT,8690.88,67880.82,59189.94,M1567984175,0.0,0.0,0,0
CASH_IN,72831.89,55203.0,128034.89,C1930726225,0.0,0.0,0,0
DEBIT,7343.49,87217.96,79874.47,C384108849,6389806.83,6397150.31,0,0
PAYMENT,19231.13,37462.0,18230.87,M2141798928,0.0,0.0,0,0
CASH_OUT,212341.56,108475.0,0.0,C728380504,58666.82,112833.87,0,0
PAYMENT,23546.55,162154.99,138608.44,M1271793045,0.0,0.0,0,0
CASH_IN,87247.13,28153848.36,28241095.49,C1393026036,826933.39,739686.26,0,0
CASH_OUT,171046.16,0.0,0.0,C1906676122,3556071.34,3727117.5,0,0
PAYMENT,3624.56,0.0,0.0,M782312278,0.0,0.0,0,0
PAYMENT,8523.17,0.0,0.0,M1156334208,0.0,0.0,0,0
CASH_OUT,216038.61,11077.07,0.0,C1987984937,277165.01,493203.63,0,0
CASH_OUT,115169.85,3245.0,0.0,C1449944493,663799.5,778969.35,0,0
CASH_OUT,111562.54,314.0,0.0,C660001305,785450.39,897012.92,0,0
CASH_OUT,36351.79,0.0,0.0,C1611320471,243037.99,364458.25,0,0
CASH_OUT,75607.76,0.0,0.0,C1331785180,693196.26,768804.02,0,0
CASH_OUT,22149.22,0.0,0.0,C742085431,1512982.51,1535131.73,0,0
CASH_OUT,102009.2,12627.0,0.0,C40050827,0.0,102009.2,0,0
CASH_IN,193576.79,751884.55,945461.33,C498972208,249439.64,238069.2,0,0
PAYMENT,22867.25,0.0,0.0,M780199735,0.0,0.0,0,0
CASH_IN,57847.83,104597.0,162444.83,C1182423356,0.0,0.0,0,0
TRANSFER,133699.0,42614.0,0.0,C121569473,4985416.66,5119115.67,0,0
CASH_OUT,201167.45,143188.0,0.0,C123666994,878810.53,1079977.97,0,0
TRANSFER,174438.05,20140.0,0.0,C1114903043,0.0,174438.05,0,0
CASH_OUT,40497.49,0.0,0.0,C1239059271,283268.4,323765.89,0,0
CASH_OUT,212785.17,0.0,0.0,C966547389,432088.24,644873.41,0,0
TRANSFER,241017.84,0.0,0.0,C1116190421,1685763.39,1926781.23,0,0
CASH_OUT,239026.29,0.0,0.0,C1630881387,3241022.54,3480048.84,0,0
PAYMENT,9422.53,0.0,0.0,M1020304249,0.0,0.0,0,0
CASH_OUT,38378.22,0.0,0.0,C1048901206,3200316.94,3238695.16,0,0
TRANSFER,268229.17,0.0,0.0,C1466311544,830881.94,1099111.11,0,0
CASH_IN,277195.45,1722802.81,1999998.25,C1108802525,5415018.19,4491044.29,0,0
CASH_OUT,206599.36,0.0,0.0,C632916426,862338.51,1068937.86,0,0
TRANSFER,367321.3,7231.0,0.0,C5828863,563438.33,930759.64,0,0
CASH_IN,306366.3,12550473.29,12856839.59,C1543737192,600246.14,293879.85,0,0
TRANSFER,2265236.83,5525.0,0.0,C320603420,0.0,2265236.83,0,0
CASH_IN,4095.46,71742.0,75837.46,C500153041,250439.85,246344.39,0,0
CASH_OUT,65578.66,0.0,0.0,C1758265849,10346010.9,10411589.56,0,0
PAYMENT,16086.56,0.0,0.0,M1621897153,0.0,0.0,0,0
CASH_IN,476.43,10857.0,11333.43,C2118169455,419037.7,418561.28,0,0
TRANSFER,2578944.62,0.0,0.0,C631449455,10000000.0,12578944.62,0,0
CASH_OUT,5050.45,103245.0,98194.55,C22845568,0.0,5050.45,0,0
PAYMENT,25229.55,0.0,0.0,M1136886157,0.0,0.0,0,0
CASH_OUT,451562.89,0.0,0.0,C986327375,2202948.91,2654511.8,0,0
PAYMENT,4648.09,10055.0,5406.91,M916383091,0.0,0.0,0,0
CASH_IN,164958.61,5780619.37,5945577.98,C768974550,681098.47,516139.87,0,0
CASH_OUT,331163.26,11590.0,0.0,C624685600,7205992.13,7537155.38,0,0
CASH_IN,421786.83,1530824.51,1952611.34,C1955773347,2055179.16,1633392.33,0,0
CASH_OUT,79232.26,0.0,0.0,C326127127,5906598.95,5985831.22,0,0
PAYMENT,34009.86,0.0,0.0,M2005734429,0.0,0.0,0,0
CASH_OUT,57492.68,0.0,0.0,C481114712,59485.65,116978.33,0,0
PAYMENT,16462.96,23016.0,6553.04,M1908218281,0.0,0.0,0,0
PAYMENT,13957.26,0.0,0.0,M1189443104,0.0,0.0,0,0
CASH_IN,349062.71,3896507.35,4245570.06,C672669652,2411685.87,2051759.55,0,0
CASH_OUT,157546.76,0.0,0.0,C2083172907,486394.49,643941.25,0,0
CASH_OUT,112545.24,32707.71,0.0,C557678313,0.0,133326.86,0,0
CASH_OUT,473809.94,969.0,0.0,C106059712,228952.56,702762.51,0,0
CASH_IN,107882.19,2327334.79,2435216.98,C44752166,1882225.23,1774343.04,0,0
CASH_IN,100296.22,1599256.96,1699553.18,C1898147500,217524.33,117228.12,0,0
CASH_OUT,93223.55,0.0,0.0,C1726408169,2376265.51,2469489.06,0,0
CASH_IN,168792.99,5785921.11,5954714.1,C1900481724,3177918.58,3009125.59,0,0
CASH_IN,28132.44,583705.51,611837.95,C535373134,100406.85,72274.41,0,0
CASH_IN,144219.11,6901684.87,7045903.98,C596434222,1107642.95,963423.84,0,0
PAYMENT,9073.36,0.0,0.0,M872162151,0.0,0.0,0,0
PAYMENT,85374.57,0.0,0.0,M1475577677,0.0,0.0,0,0
CASH_OUT,228795.94,0.0,0.0,C1395746279,13543806.77,13772602.71,0,0
CASH_OUT,306748.87,0.0,0.0,C1724841556,835785.18,1142534.05,0,0
CASH_OUT,116074.51,7879.0,0.0,C2109372715,1454849.68,1570924.19,0,0
DEBIT,4079.48,90447.0,86367.52,C10354894,374281.65,378361.14,0,0
PAYMENT,98.32,0.0,0.0,M513530515,0.0,0.0,0,0
CASH_IN,195180.51,220.0,195400.51,C2075866747,10730818.82,10535638.31,0,0
CASH_OUT,61962.65,0.0,0.0,C867862274,1703122.36,1989207.69,0,0
PAYMENT,34541.75,518.0,0.0,M1669724342,0.0,0.0,0,0
CASH_OUT,259927.28,56646.0,0.0,C229859092,552685.11,812612.39,0,0
CASH_IN,66484.91,10394.0,76878.91,C773620387,0.0,0.0,0,0
CASH_OUT,32687.33,42245.0,9557.67,C460787196,484749.25,517436.58,0,0
CASH_IN,204434.01,30551.0,234985.01,C1691205073,106640.0,0.0,0,0
CASH_IN,218848.17,231746.0,450594.17,C145954495,4660920.59,4442072.42,0,0
CASH_OUT,290596.5,125493.0,0.0,C515529192,25971.48,316567.98,0,0
CASH_OUT,57261.04,129.0,0.0,C1488916715,620925.35,678186.39,0,0
CASH_OUT,183178.97,452943.0,269764.03,C348588110,0.0,183178.97,0,0
PAYMENT,21938.43,42909.0,20970.57,M1408014819,0.0,0.0,0,0
CASH_OUT,135477.0,0.0,0.0,C532129308,362618.83,498095.83,0,0
CASH_IN,405.98,7529042.82,7529448.8,C930049545,167337.85,166931.87,0,0
PAYMENT,15493.71,51816.0,36322.29,M375294657,0.0,0.0,0,0
CASH_IN,35712.94,7469.0,43181.94,C438897944,0.0,0.0,0,0
PAYMENT,23239.87,598493.8,575253.93,M224708310,0.0,0.0,0,0
CASH_IN,38453.12,6154148.31,6192601.43,C1374093453,284219.89,245766.76,0,0
PAYMENT,11542.54,82565.31,71022.78,M1894614359,0.0,0.0,0,0
CASH_OUT,133378.47,0.0,0.0,C386349248,5643806.06,5777184.52,0,0
CASH_OUT,58809.75,10014.0,0.0,C1521923072,370436.03,429245.77,0,0
TRANSFER,381783.33,0.0,0.0,C589001554,410876.97,792660.3,0,0
PAYMENT,4039.16,26918.0,22878.84,M1241413390,0.0,0.0,0,0
CASH_IN,160054.09,5771464.63,5931518.72,C150091086,216688.48,56634.39,0,0
TRANSFER,718048.32,13173.58,0.0,C1209346192,2349853.74,3067902.06,0,0
CASH_OUT,35763.88,0.0,0.0,C368903436,911767.04,947530.92,0,0
CASH_IN,94683.29,5266528.48,5361211.77,C1597067174,240134.4,145451.11,0,0
TRANSFER,478208.79,30743.0,0.0,C2090485471,385906.17,691385.86,0,0
PAYMENT,23149.32,0.0,0.0,M1020385550,0.0,0.0,0,0
TRANSFER,105279.5,206932.13,101652.63,C108034745,8502042.45,8620738.75,0,0
CASH_OUT,256145.48,6056.0,0.0,C93713577,0.0,256145.48,0,0
CASH_IN,6823.39,1934031.75,1940855.13,C29253667,188615.92,181792.54,0,0
CASH_IN,261556.73,14417665.26,14679221.99,C1391397365,3539727.59,3384599.48,0,0
CASH_IN,101976.09,6111444.06,6213420.16,C101666128,386597.67,284621.58,0,0
PAYMENT,994.16,0.0,0.0,M317157862,0.0,0.0,0,0
CASH_OUT,313624.97,0.0,0.0,C1434154745,4747257.12,5060882.09,0,0
CASH_OUT,83770.74,26330.0,0.0,C818913121,0.0,83770.74,0,0
TRANSFER,991403.32,85084.0,0.0,C1989609257,6239.34,997642.66,0,0
CASH_IN,46932.15,5233346.67,5280278.82,C187306610,982048.32,935116.17,0,0
CASH_OUT,338174.99,51520.0,0.0,C1864468906,0.0,338174.99,0,0
CASH_OUT,257286.39,54159.0,0.0,C1171153258,1044343.01,1301629.4,0,0
CASH_OUT,162333.37,0.0,0.0,C1550555507,8229037.4,8391370.78,0,0
CASH_OUT,170905.52,0.0,0.0,C2092944197,641821.08,812726.6,0,0
PAYMENT,5326.55,100975.39,95648.84,M987446011,0.0,0.0,0,0
CASH_OUT,30331.71,20172.0,0.0,C1750932469,0.0,30331.71,0,0
TRANSFER,257451.78,467.0,0.0,C62166268,2430357.2,2687808.98,0,0
PAYMENT,2699.13,0.0,0.0,M1793243041,0.0,0.0,0,0
CASH_OUT,62109.47,15857.0,0.0,C334166178,132160.39,39319.25,0,0
CASH_OUT,47143.11,509.0,0.0,C397830079,150804.07,197947.19,0,0
PAYMENT,32880.25,0.0,0.0,M2014636701,0.0,0.0,0,0
CASH_OUT,99821.22,39899.0,0.0,C1118292909,2269406.77,2369227.99,0,0
CASH_OUT,372762.01,0.0,0.0,C1919285360,1900542.0,2273304.02,0,0
PAYMENT,5617.03,0.0,0.0,M819648953,0.0,0.0,0,0
CASH_OUT,47315.46,70387.0,23071.54,C1957682022,80650.67,127966.13,0,0
CASH_OUT,35892.19,0.0,0.0,C976528914,1836378.18,1872270.38,0,0
CASH_OUT,110817.62,246156.0,135338.38,C1258385662,197510.79,308328.41,0,0
CASH_IN,224709.29,309788.0,534497.29,C1549325149,2413685.15,2188975.86,0,0
PAYMENT,24039.97,11067.0,0.0,M744924650,0.0,0.0,0,0
CASH_IN,197705.75,19427.0,217132.75,C1650214625,4169344.99,3971639.24,0,0
TRANSFER,715219.59,3208.0,0.0,C193229257,2371808.8,3087028.39,0,0
PAYMENT,28844.65,365406.17,336561.52,M1782796973,0.0,0.0,0,0
PAYMENT,1868.75,109264.0,107395.25,M690266976,0.0,0.0,0,0
PAYMENT,20275.59,12233.0,0.0,M486288329,0.0,0.0,0,0
CASH_IN,121681.23,100553.0,222234.23,C1441146799,110825.8,0.0,0,0
CASH_IN,113445.47,5071710.96,5185156.43,C109001754,228279.73,114834.26,0,0
PAYMENT,10826.11,0.0,0.0,M47313761,0.0,0.0,0,0
CASH_OUT,109476.77,0.0,0.0,C1569232685,277326.39,386803.17,0,0
CASH_OUT,151486.48,86235.0,0.0,C1268501640,335278.92,486765.4,0,0
PAYMENT,35172.61,0.0,0.0,M1623001873,0.0,0.0,0,0
CASH_OUT,109222.59,0.0,0.0,C577536107,1447149.0,1556371.6,0,0
PAYMENT,4364.96,0.0,0.0,M954055726,0.0,0.0,0,0
CASH_OUT,180001.39,0.0,0.0,C1460584546,4907634.31,5087635.7,0,0
CASH_OUT,49807.33,0.0,0.0,C256865139,49926.06,99733.39,0,0
CASH_IN,336898.05,751.0,337649.05,C249238773,535087.48,198189.43,0,0
PAYMENT,3360.79,0.0,0.0,M1372685685,0.0,0.0,0,0
CASH_IN,349423.4,5727082.7,6076506.09,C955031000,966263.07,616839.67,0,0
CASH_IN,175722.88,591.0,176313.88,C790764228,11065.24,0.0,0,0
CASH_OUT,270113.24,0.0,0.0,C654921750,892469.94,1162583.18,0,0
CASH_IN,37733.92,18461.0,56194.92,C70183254,67934.15,30200.23,0,0
PAYMENT,2178.95,11449.0,9270.05,M1169133386,0.0,0.0,0,0
CASH_IN,171341.51,11789880.03,11961221.54,C574158307,499847.06,328505.55,0,0
CASH_OUT,54712.42,0.0,0.0,C1099317230,1807041.43,2076361.63,0,0
CASH_OUT,92323.74,0.0,0.0,C1975417957,712813.81,805137.56,0,0
TRANSFER,59565.93,0.0,0.0,C567441148,1266386.13,1325952.07,0,0
CASH_IN,167108.59,1610.0,168718.59,C720180503,1913506.42,1746397.83,0,0
PAYMENT,6862.37,0.0,0.0,M1269021457,0.0,0.0,0,0
CASH_OUT,122694.59,11319.0,0.0,C471151756,2996074.58,3118769.17,0,0
CASH_IN,2402.79,2640003.2,2642405.99,C1125720394,163560.36,161157.58,0,0
CASH_OUT,208689.15,63389.0,0.0,C559114320,0.0,208689.15,0,0
CASH_OUT,711900.78,657350.53,0.0,C746340576,1341695.24,2053596.02,0,0
PAYMENT,1172.82,48776.06,47603.25,M1708743201,0.0,0.0,0,0
PAYMENT,5715.35,148693.21,142977.86,M756764899,0.0,0.0,0,0
TRANSFER,1346073.44,0.0,0.0,C1002868744,2036312.8,3382386.24,0,0
CASH_OUT,125788.33,0.0,0.0,C1070219582,1112817.21,1238605.54,0,0
CASH_IN,277226.35,15446817.96,15724044.31,C329689257,305956.38,28730.03,0,0
CASH_OUT,117999.36,0.0,0.0,C917995428,2871663.31,2989662.67,0,0
CASH_OUT,62242.22,0.0,0.0,C2102058838,4781817.92,4844179.13,0,0
CASH_IN,26650.6,23123.0,49773.6,C614933282,425447.72,398797.12,0,0
PAYMENT,6018.98,32797.0,26778.02,M1847407127,0.0,0.0,0,0
CASH_IN,179839.1,1233414.33,1413253.43,C1585932234,370098.07,190258.97,0,0
CASH_OUT,215119.02,503580.0,288460.98,C1010095812,3660784.53,3875903.55,0,0
CASH_OUT,262971.7,0.0,0.0,C793665354,434811.09,697782.79,0,0
PAYMENT,19809.93,83914.13,64104.21,M1577494805,0.0,0.0,0,0
PAYMENT,13536.51,109566.0,96029.49,M233450915,0.0,0.0,0,0
CASH_OUT,223493.36,118168.0,0.0,C1441462818,1334431.96,1557925.32,0,0
PAYMENT,1940.48,5582.0,3641.52,M599042190,0.0,0.0,0,0
CASH_IN,250312.08,44809.0,295121.08,C891569425,0.0,0.0,0,0
CASH_IN,129502.49,5684377.75,5813880.24,C216070092,2810001.97,2680499.48,0,0
CASH_IN,63627.1,10831623.4,10895250.5,C506535193,3262746.48,3199119.39,0,0
PAYMENT,12376.87,0.0,0.0,M1340055618,0.0,0.0,0,0
PAYMENT,11991.61,0.0,0.0,M18534878,0.0,0.0,0,0
TRANSFER,595632.51,22603.0,0.0,C1925652358,0.0,595632.51,0,0
CASH_IN,49338.91,11984.0,61322.91,C158724511,13356623.22,13307284.32,0,0
CASH_IN,110654.92,27620341.22,27730996.14,C449261773,5958641.01,5847986.09,0,0
PAYMENT,3344.35,87180.0,83835.65,M1934778012,0.0,0.0,0,0
CASH_OUT,175077.55,0.0,0.0,C1693936628,1435508.0,1610585.55,0,0
PAYMENT,507.09,0.0,0.0,M1558628863,0.0,0.0,0,0
CASH_OUT,29528.56,0.0,0.0,C1379767601,1056301.66,1085830.21,0,0
PAYMENT,41492.97,365193.58,323700.6,M2000076644,0.0,0.0,0,0
CASH_IN,34153.72,7700803.41,7734957.13,C1873925872,58334.07,24180.35,0,0
CASH_OUT,480763.29,21022.0,0.0,C1436838899,4120281.92,4601045.21,0,0
CASH_IN,392976.32,27297854.45,27690830.77,C1997608227,477660.39,84684.07,0,0
TRANSFER,483906.24,0.0,0.0,C1631542024,738855.35,1222761.59,0,0
PAYMENT,23852.98,148.0,0.0,M1783223349,0.0,0.0,0,0
CASH_OUT,506272.52,0.0,0.0,C1301774528,1584383.82,2090656.34,0,0
CASH_IN,116174.96,282708.84,398883.8,C1115163139,221146.68,104971.73,0,0
CASH_OUT,151699.8,27061.0,0.0,C2071903623,0.0,151699.8,0,0
PAYMENT,17801.78,61654.0,43852.22,M1601772431,0.0,0.0,0,0
PAYMENT,11246.27,77641.8,66395.53,M1431385582,0.0,0.0,0,0
CASH_OUT,25633.35,0.0,0.0,C460706598,1000090.66,1025724.01,0,0
CASH_OUT,25075.8,2958.0,0.0,C2120089797,5276624.44,5301700.24,0,0
CASH_OUT,1161.42,11146.0,9984.58,C1865787736,125193.0,126354.42,0,0
PAYMENT,36642.94,190.0,0.0,M556421746,0.0,0.0,0,0
PAYMENT,14914.67,20185.0,5270.33,M1713716659,0.0,0.0,0,0
TRANSFER,157525.11,0.0,0.0,C1070611449,954168.85,1111693.95,0,0
CASH_OUT,302567.82,41781.0,0.0,C1420503349,48945.0,0.0,0,0
CASH_OUT,98635.85,0.0,0.0,C285455656,342798.78,441434.63,0,0
CASH_OUT,36713.93,125528.0,88814.07,C1114708103,1491686.34,1528400.27,0,0
PAYMENT,5599.17,0.0,0.0,M104642085,0.0,0.0,0,0
PAYMENT,47161.17,37321.0,0.0,M717482730,0.0,0.0,0,0
CASH_IN,172089.68,20507.0,192596.68,C1006722100,0.0,0.0,0,0
CASH_OUT,154632.34,0.0,0.0,C415529640,201652.13,356284.46,0,0
CASH_IN,12731.9,121883.0,134614.9,C896358283,15673.49,2941.59,0,0
PAYMENT,14317.84,10592.0,0.0,M1046623057,0.0,0.0,0,0
PAYMENT,66751.63,10420.0,0.0,M795565978,0.0,0.0,0,0
TRANSFER,240651.84,0.0,0.0,C1547847070,2749733.37,2990385.2,0,0
CASH_IN,39971.1,57107.0,97078.1,C1964065015,136057.58,96086.48,0,0
PAYMENT,1095.06,0.0,0.0,M920199255,0.0,0.0,0,0
CASH_OUT,50961.46,0.0,0.0,C592786250,102755.0,153716.46,0,0
CASH_IN,357073.13,47504.0,404577.13,C336307781,667424.29,310351.16,0,0
CASH_OUT,206655.2,131.0,0.0,C747624272,1091469.7,1298124.9,0,0
PAYMENT,4909.27,6495.07,1585.8,M1797742130,0.0,0.0,0,0
PAYMENT,2408.88,681509.0,679100.12,M1360392064,0.0,0.0,0,0
TRANSFER,184317.05,0.0,0.0,C219971508,1287268.53,1471585.57,0,0
CASH_OUT,173274.95,0.0,0.0,C1097490484,1489686.91,1662961.86,0,0
CASH_IN,297963.09,15424.0,313387.09,C1110612364,0.0,0.0,0,0
CASH_IN,41365.47,64.0,41429.47,C1867757629,0.0,0.0,0,0
PAYMENT,665.66,40660.0,39994.34,M40403768,0.0,0.0,0,0
CASH_OUT,54962.16,0.0,0.0,C34496538,4751147.98,4806110.14,0,0
TRANSFER,139934.44,10403.0,0.0,C1856866525,8509915.58,8649850.02,0,0
PAYMENT,15258.54,11094.0,0.0,M1936545101,0.0,0.0,0,0
TRANSFER,441640.17,430.0,0.0,C2049479372,407220.5,848860.67,0,0
CASH_OUT,219873.48,0.0,0.0,C2004566460,674143.75,894017.23,0,0
CASH_IN,133973.7,1403149.96,1537123.66,C1585119297,11918249.0,11784275.3,0,0
CASH_IN,620359.29,352.0,620711.29,C703344530,5253957.37,4633598.08,0,0
CASH_OUT,281206.22,21003.0,0.0,C640491834,0.0,281206.22,0,0
CASH_OUT,77839.83,14331.0,0.0,C1439753199,817502.41,895342.24,0,0
CASH_OUT,230970.56,105.0,0.0,C1088349910,0.0,230970.56,0,0
PAYMENT,1032.04,308.0,0.0,M71235917,0.0,0.0,0,0
CASH_IN,76821.35,2372061.59,2448882.95,C1638484204,23588010.52,23511189.17,0,0
CASH_OUT,78061.72,0.0,0.0,C60364416,276697.02,669000.62,0,0
CASH_IN,116404.14,4757477.64,4873881.79,C1149218698,245962.7,129558.55,0,0
PAYMENT,8676.98,392058.4,383381.42,M2114544887,0.0,0.0,0,0
PAYMENT,25244.09,20358.0,0.0,M861126643,0.0,0.0,0,0
CASH_IN,105879.12,229559.0,335438.12,C877995657,0.0,0.0,0,0
PAYMENT,4662.62,87291.45,82628.83,M1274942132,0.0,0.0,0,0
CASH_IN,356664.17,373415.0,730079.17,C944143935,284921.59,0.0,0,0
CASH_OUT,167541.47,0.0,0.0,C1074958202,181008.15,348549.62,0,0
CASH_OUT,283736.33,0.0,0.0,C48444237,304414.5,0.0,0,0
CASH_IN,148668.84,7432169.94,7580838.79,C956986674,2360436.99,2211768.15,0,0
CASH_OUT,172722.68,15393.0,0.0,C1510251285,0.0,172722.68,0,0
CASH_OUT,287039.5,0.0,0.0,C133299127,1073173.53,1360213.04,0,0
PAYMENT,5392.48,11525.0,6132.52,M1559852873,0.0,0.0,0,0
CASH_OUT,97405.39,10114.0,0.0,C636984028,36633.24,134038.63,0,0
TRANSFER,457299.81,151.0,0.0,C119574895,538800.67,996100.48,0,0
CASH_IN,14813.93,2374530.8,2389344.73,C1178339313,8439523.59,8424709.66,0,0
PAYMENT,39884.13,0.0,0.0,M689674081,0.0,0.0,0,0
CASH_IN,52063.13,9176068.34,9228131.47,C1538457742,172663.94,120600.81,0,0
PAYMENT,11467.15,2075.0,0.0,M898651026,0.0,0.0,0,0
CASH_OUT,126671.69,243634.14,116962.44,C1825785738,560674.65,687346.34,0,0
CASH_OUT,194548.99,2081.0,0.0,C1100846311,0.0,194548.99,0,0
CASH_OUT,224243.14,0.0,0.0,C1169976130,2626968.64,2851211.78,0,0
CASH_OUT,113002.38,10921.0,0.0,C1941277154,778514.28,891516.66,0,0
PAYMENT,29343.99,3369.0,0.0,M1314444847,0.0,0.0,0,0
CASH_OUT,131472.7,0.0,0.0,C176203926,2287910.06,2481375.61,0,0
CASH_IN,339578.32,8454.0,348032.32,C1649674728,36247.02,0.0,0,0
PAYMENT,5184.68,80893.0,75708.32,M2089093202,0.0,0.0,0,0
TRANSFER,51274.09,12524.0,0.0,C1228525626,829717.25,880991.34,0,0
CASH_OUT,149852.76,20877.0,0.0,C1177827267,6547.06,156399.82,0,0
TRANSFER,79532.04,0.0,0.0,C123956189,115413.87,194945.92,0,0
CASH_OUT,129651.11,0.0,0.0,C402174449,317238.65,446889.77,0,0
TRANSFER,2673947.9,25325.0,0.0,C2121981314,2714886.74,5388834.64,0,0
CASH_IN,600012.98,3014600.19,3614613.17,C1021026993,1655346.53,1055333.55,0,0
PAYMENT,1190.27,281.0,0.0,M1463978283,0.0,0.0,0,0
CASH_OUT,39244.42,0.0,0.0,C1346013385,875807.39,915051.81,0,0
TRANSFER,601734.94,103527.0,0.0,C947330626,1092125.91,1693860.85,0,0
CASH_IN,157334.27,23236600.07,23393934.34,C1715487466,1441633.7,1284299.42,0,0
CASH_OUT,302369.09,117324.0,0.0,C101045475,0.0,302369.09,0,0
PAYMENT,12004.58,0.0,0.0,M2029310733,0.0,0.0,0,0
CASH_OUT,463930.14,32074.0,0.0,C1974252795,1521039.27,1984969.42,0,0
PAYMENT,17487.94,90462.0,72974.06,M63920054,0.0,0.0,0,0
CASH_OUT,341311.09,1540.0,0.0,C1560456695,0.0,341311.09,0,0
TRANSFER,17299521.93,0.0,0.0,C2098154505,27559695.73,97322624.54,0,0
